Indicator,Country,ADM1_CODE,Province,Land_Type,Date,Data,Data_long_term_Average,Year,Month,Dekad,Unit,Source
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-05-11,0.384,0.377, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-05-11,0.54,0.494, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-05-11,0.481,0.404, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-05-11,0.587,0.526, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-05-11,0.149,0.163, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-05-11,0.177,0.173, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-05-11,0.581,0.522, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-05-11,0.255,0.252, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-05-11,0.234,0.247, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-05-11,0.199,0.167, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-05-11,0.351,0.385, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-05-11,0.234,0.216, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3005,Manouba,Crop Area,2021-05-11,0.426,0.411, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-05-11,0.167,0.16, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-05-11,0.273,0.245, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3008,Nabeul,Crop Area,2021-05-11,0.478,0.421, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3009,Sfax,Crop Area,2021-05-11,0.192,0.178, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3010,Sidi Bouz,Crop Area,2021-05-11,0.203,0.194, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3011,Siliana,Crop Area,2021-05-11,0.383,0.404, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3012,Sousse,Crop Area,2021-05-11,0.255,0.263, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3013,Tataouine,Crop Area,2021-05-11,0.159,0.152, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3014,Tozeur,Crop Area,2021-05-11,0.204,0.195, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3015,Tunis,Crop Area,2021-05-11,0.308,0.338, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3016,Zaghouan,Crop Area,2021-05-11,0.373,0.372, 2021,05,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-05-21,0.312,0.311, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-05-21,0.404,0.411, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-05-21,0.393,0.357, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-05-21,0.432,0.431, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-05-21,0.158,0.155, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-05-21,0.177,0.161, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-05-21,0.439,0.433, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-05-21,0.25,0.225, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-05-21,0.214,0.225, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-05-21,0.194,0.154, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-05-21,0.278,0.317, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-05-21,0.224,0.202, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3005,Manouba,Crop Area,2021-05-21,0.345,0.345, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-05-21,0.163,0.152, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-05-21,0.253,0.228, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3008,Nabeul,Crop Area,2021-05-21,0.417,0.384, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3009,Sfax,Crop Area,2021-05-21,0.188,0.168, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3010,Sidi Bouz,Crop Area,2021-05-21,0.208,0.181, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3011,Siliana,Crop Area,2021-05-21,0.307,0.333, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3012,Sousse,Crop Area,2021-05-21,0.236,0.232, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3013,Tataouine,Crop Area,2021-05-21,0.157,0.147, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3014,Tozeur,Crop Area,2021-05-21,0.195,0.194, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3015,Tunis,Crop Area,2021-05-21,0.25,0.284, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3016,Zaghouan,Crop Area,2021-05-21,0.323,0.315, 2021,05,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-06-01,0.261,0.272, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-06-01,0.344,0.346, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-06-01,0.361,0.325, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-06-01,0.36,0.363, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-06-01,0.151,0.149, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-06-01,0.169,0.151, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-06-01,0.401,0.373, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-06-01,0.236,0.207, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-06-01,0.21,0.205, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-06-01,0.188,0.149, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-06-01,0.246,0.261, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-06-01,0.227,0.193, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3005,Manouba,Crop Area,2021-06-01,0.295,0.302, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-06-01,0.16,0.149, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-06-01,0.247,0.218, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3008,Nabeul,Crop Area,2021-06-01,0.385,0.358, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3009,Sfax,Crop Area,2021-06-01,0.188,0.162, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3010,Sidi Bouz,Crop Area,2021-06-01,0.2,0.174, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3011,Siliana,Crop Area,2021-06-01,0.272,0.273, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3012,Sousse,Crop Area,2021-06-01,0.229,0.212, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3013,Tataouine,Crop Area,2021-06-01,0.147,0.144, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3014,Tozeur,Crop Area,2021-06-01,0.197,0.189, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3015,Tunis,Crop Area,2021-06-01,0.233,0.246, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3016,Zaghouan,Crop Area,2021-06-01,0.299,0.274, 2021,06,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-06-11,0.243,0.255, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-06-11,0.289,0.307, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-06-11,0.34,0.302, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-06-11,0.301,0.321, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-06-11,0.153,0.148, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-06-11,0.167,0.148, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-06-11,0.35,0.337, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-06-11,0.216,0.2, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-06-11,0.197,0.195, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-06-11,0.181,0.154, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-06-11,0.224,0.227, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-06-11,0.211,0.189, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3005,Manouba,Crop Area,2021-06-11,0.259,0.277, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-06-11,0.159,0.149, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-06-11,0.224,0.211, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3008,Nabeul,Crop Area,2021-06-11,0.351,0.344, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3009,Sfax,Crop Area,2021-06-11,0.18,0.163, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3010,Sidi Bouz,Crop Area,2021-06-11,0.19,0.173, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3011,Siliana,Crop Area,2021-06-11,0.243,0.237, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3012,Sousse,Crop Area,2021-06-11,0.205,0.201, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3013,Tataouine,Crop Area,2021-06-11,0.141,0.144, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3014,Tozeur,Crop Area,2021-06-11,0.181,0.187, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3015,Tunis,Crop Area,2021-06-11,0.213,0.222, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3016,Zaghouan,Crop Area,2021-06-11,0.255,0.25, 2021,06,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-06-21,0.228,0.245, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-06-21,0.283,0.288, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-06-21,0.308,0.291, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-06-21,0.288,0.298, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-06-21,0.149,0.147, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-06-21,0.165,0.148, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-06-21,0.341,0.317, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-06-21,0.207,0.198, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-06-21,0.192,0.189, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-06-21,0.18,0.157, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-06-21,0.217,0.211, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-06-21,0.207,0.189, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3005,Manouba,Crop Area,2021-06-21,0.253,0.265, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-06-21,0.157,0.155, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-06-21,0.222,0.208, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3008,Nabeul,Crop Area,2021-06-21,0.318,0.343, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3009,Sfax,Crop Area,2021-06-21,0.178,0.164, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3010,Sidi Bouz,Crop Area,2021-06-21,0.184,0.171, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3011,Siliana,Crop Area,2021-06-21,0.23,0.222, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3012,Sousse,Crop Area,2021-06-21,0.202,0.197, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3013,Tataouine,Crop Area,2021-06-21,0.145,0.15, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3014,Tozeur,Crop Area,2021-06-21,0.181,0.199, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3015,Tunis,Crop Area,2021-06-21,0.205,0.211, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3016,Zaghouan,Crop Area,2021-06-21,0.246,0.237, 2021,06,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-07-01,0.249,0.239, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-07-01,0.279,0.266, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-07-01,0.328,0.279, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-07-01,0.302,0.28, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-07-01,0.147,0.145, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-07-01,0.167,0.144, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-07-01,0.326,0.302, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-07-01,0.219,0.189, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-07-01,0.195,0.18, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-07-01,0.183,0.156, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-07-01,0.213,0.2, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-07-01,0.209,0.182, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3005,Manouba,Crop Area,2021-07-01,0.27,0.252, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-07-01,0.158,0.155, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-07-01,0.234,0.2, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3008,Nabeul,Crop Area,2021-07-01,0.344,0.329, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3009,Sfax,Crop Area,2021-07-01,0.179,0.16, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3010,Sidi Bouz,Crop Area,2021-07-01,0.19,0.164, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3011,Siliana,Crop Area,2021-07-01,0.232,0.207, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3012,Sousse,Crop Area,2021-07-01,0.217,0.189, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3013,Tataouine,Crop Area,2021-07-01,0.147,0.149, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3014,Tozeur,Crop Area,2021-07-01,0.182,0.198, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3015,Tunis,Crop Area,2021-07-01,0.219,0.206, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3016,Zaghouan,Crop Area,2021-07-01,0.258,0.22, 2021,07,1, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-07-11,0.173,0.234, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-07-11,0.385,0.248, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-07-11,0.315,0.269, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-07-11,0.355,0.266, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-07-11,0.197,0.142, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-07-11,0.193,0.138, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-07-11,0.608,0.284, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-07-11,0.226,0.182, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-07-11,0.219,0.173, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-07-11,0.172,0.155, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-07-11,0.325,0.191, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-07-11,0.232,0.178, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-07-11,0.154,0.157, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-07-11,0.149,0.193, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3008,Nabeul,Crop Area,2021-07-11,0.359,0.325, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3009,Sfax,Crop Area,2021-07-11,0.159,0.154, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3010,Sidi Bouz,Crop Area,2021-07-11,0.201,0.157, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3011,Siliana,Crop Area,2021-07-11,0.271,0.197, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3012,Sousse,Crop Area,2021-07-11,0.244,0.183, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3013,Tataouine,Crop Area,2021-07-11,0.152,0.147, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3014,Tozeur,Crop Area,2021-07-11,0.249,0.198, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3015,Tunis,Crop Area,2021-07-11,0.211,0.195, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3016,Zaghouan,Crop Area,2021-07-11,0.305,0.209, 2021,07,2, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2993,Ariana,Crop Area,2021-07-21,0.24,0.227, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2996,Beja,Crop Area,2021-07-21,0.263,0.232, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2994,Ben Arous,Crop Area,2021-07-21,0.314,0.26, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2995,Bizerte,Crop Area,2021-07-21,0.281,0.248, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2997,Gabes,Crop Area,2021-07-21,0.148,0.136, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2998,Gafsa,Crop Area,2021-07-21,0.17,0.134, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,2999,Jendouba,Crop Area,2021-07-21,0.337,0.266, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3000,Kairouan,Crop Area,2021-07-21,0.224,0.174, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3001,Kasserine,Crop Area,2021-07-21,0.2,0.17, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3002,Kebili,Crop Area,2021-07-21,0.197,0.157, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3003,Le Kef,Crop Area,2021-07-21,0.207,0.18, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3004,Mahdia,Crop Area,2021-07-21,0.207,0.171, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3005,Manouba,Crop Area,2021-07-21,0.257,0.233, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3007,Medenine,Crop Area,2021-07-21,0.164,0.145, 2021,07,3, ,METOP
Normalized Difference Vegetation Index (NDVI),Tunisia,3006,Monastir,Crop Area,2021-07-21,0.231,0.185, 2021,07,3, ,METOP
